Genomic bins	SUB_2	SUB_3	SUB_1	SUB_6	SUB_7	SUB_4	SUB_5	SUR_21	SUR_20	SUB_8	SUB_9	SUR_24	PL_15	SUR_3	PL_17	PL_16	PL_11	SUR_7	SUR_4	PL_12	SUR_8	SUR_9	PL_19	PL_18	PL_5	PL_4	PL_7	PL_6	PL_1	PL_3	PL_2	PL_9	PL_8	SUR_22	SUR_15	SUR_16	SUR_17	SUR_10	SUR_11	SUR_12	SUR_13	SUB_21	SUB_20	SUB_22	SUR_18	SUB_24	SUR_19	SUR_1	SUR_6	PL_10	PL_13	PL_24	SUR_5	PL_20	PL_21	PL_22	SUR_2	SUB_15	SUB_16	SUB_17	SUB_10	SUB_11	SUB_12	SUB_13	SUB_18	SUB_19
s_PL_22_3	1.380688	1.700793	1.262621	2.0031815	1.826636	1.548268	2.004098	6.005243	4.330885	1.889465	1.239981	2.342388	122.332184	2.370108	1.379418	1.353286	4.422002	1.616652	1.938553	1.086359	2.0715425	2.815485	1.950203	16.932076	0.7877654999999999	1.552705	0.587388	0.5867545	0.942021	1.429448	23.416745	0.676377	1.240849	3.805265	2.368103	1.474432	3.499682	2.736295	5.636828	1.844754	3.70765	4.133601	3.77877	9.006361	6.739751	9.005076	5.615639	4.989553	1.679484	0.814525	1.792124	3.102613	3.326123	4.357877	2.311914	203.709551	3.062313	2.081239	1.718777	1.596862	1.311284	2.4579500000000003	0.891685	3.180826	5.155226	2.888342
s_SUB_6_17	10.845573	14.278676	4.564849	20.98377	5.770615	7.416639	14.797312	5.514138	3.839834	5.917607	13.462365	4.356931	2.714901	2.26526	13.894426	11.921376	15.010044	2.052729	2.693701	7.982553	1.706421	2.152859	2.952967	2.396282	27.183407	28.599752	4.8552095	13.345769	4.59781	33.397249	2.386062	11.229366	12.766136	5.000747	3.054388	3.8068524999999998	4.239206	2.838182	5.180992	2.300351	3.718635	14.465662	4.110214	5.965413	4.474546999999999	6.029749	3.927316	4.153216	2.351742	12.427617	11.895212	5.460178	4.536592	4.546203	8.568579	1.747975	2.263099	7.531335	5.837306	11.272496	11.9825	7.86786	8.767176	10.148489	4.452194	3.6001434999999997
s_PL_6_18	5.228505	1.921405	2.12952	4.064524	1.066981	2.025846	1.528281	2.454394	1.124124	1.32221	1.90932	0.917025	1.568769	0.839411	2.463589	6.851612	2.212417	0.32874	0.702892	0.982189	0.445972	0.601625	2.707078	0.7051	8.174997	8.60733	0.789818	18.221244	10.14611	2.471451	2.001617	1.680376	3.155459	0.772287	0.685345	0.993003	1.245287	1.115397	0.929551	0.808092	1.313392	3.28029	0.730825	0.657629	1.916989	0.669313	1.719705	1.223024	0.735946	23.326099	0.975535	0.920351	1.510357	1.146143	1.702144	0.172233	0.515159	1.510853	1.23378	1.604616	1.935068	2.445702	2.10005	1.684261	2.292745	1.572184
s_SUB_8_7	1.443985	0.205832	0.785748	0.996144	9.401014	3.6012	1.908653	0.442898	1.850253	28.987144	7.123567	0.51228	1.683115	0.877471	1.494504	1.860401	0.776207	0.817084	1.281242	2.721086	1.203677	1.855845	0.428366	0.911855	0.84248	1.833061	2.186455	0.578172	0.628523	0.360049	0.187485	0.727261	1.011232	0.949234	2.05945	2.567232	1.769588	3.970305	1.7847305	1.389689	0.875116	1.172635	3.432598	3.094771	0.42776	4.623137	0.811018	2.7971	2.974177	1.362897	1.761683	0.78755	1.3941205	2.99713	0.315787	0.9755	1.8993	1.897275	4.930463	3.336568	3.284635	1.125483	2.537362	1.857774	0.306889	1.812678
s_PL_1_8	10.580811	4.17862	15.49947	9.069632	0.254635	0.124601	4.1533	0.081927	0.0	0.536868	1.465068	0.0	0.389821	0.062107	0.12101	0.301785	2.068822	0.0	0.0	0.446868	0.0	0.0	2.223777	0.107148	1.524438	13.67077	0.158102	33.891536	38.383686	11.28254	44.920239	51.033855	42.975112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.133474	0.374927	0.0	0.0	0.0	0.0	0.161577	0.211222	0.193209	0.55149	0.376192	0.0	0.038166	0.0	0.652761	0.0	0.0	0.790823	0.132233	0.572372	0.87002	0.522391	0.108762	0.649223	0.727302	0.0
s_PL_7_19	1.322805	0.274039	0.126715	0.50849	0.496911	4.000655	1.389656	0.666131	0.7585005	0.397077	0.2919225	1.996742	14.497733	0.209639	31.873262	35.735344	9.630484	0.257459	0.665238	22.184984	0.280193	0.283568	2.415357	8.386519	17.879313	25.6405015	29.75838	26.766222	0.130259	1.5155750000000001	1.808469	0.114939	0.203127	1.4941095	0.406431	0.724523	0.752411	0.475609	0.694628	0.391471	0.4196255	1.905205	1.8680035	1.143139	1.050738	2.858484	0.82199	0.310193	0.218337	34.15105	8.292515	10.519971	0.432716	9.304093	21.404759	13.198597	0.316936	0.635987	8.841768	7.905045	7.663257	4.886195	3.981089	0.7348705	0.569599	1.211145
s_SUB_12_11	10.057897	0.367681	4.365318	2.791289	117.436408	23.29152	7.181672	0.228076	1.808605	29.662308	73.547726	0.315294	1.260109	0.7579525	6.117924	9.191499	1.520717	2.297327	5.346155	11.459353	2.77592	6.563766	1.077373	2.371263	3.370443	7.324941000000001	10.794425	1.495367	1.2667920000000001	0.54097	1.3513295	14.757019	5.501506	0.739243	2.586346	21.002718	4.612320499999999	4.3338865	1.629265	6.1261	0.9024114999999999	1.103782	6.78433	4.523989	0.531502	3.324158	0.680287	2.666637	1.863936	3.065789	8.664395	0.499953	1.2858079999999998	4.050469	0.382019	0.732016	3.751667	1.303957	56.6490435	21.56249	5.397131	3.735046	22.692028	3.110983	0.361949	3.478101
s_PL_3_7	1.851811	10.724383	6.897249	5.092734	0.112077	0.377464	0.078956	0.0	0.0	0.404345	0.37488	0.0	9.117412	0.061914	0.236334	0.383393	3.366017	0.0	0.0	2.274092	0.0	0.0	0.047199	0.294087	0.065158	4.385536	0.216677	4.848017	11.945211	13.933764	0.290277	6.823858	2.823567	0.0	0.0	0.0	0.0	0.103369	0.070775	0.0	0.0	0.21977	0.0	0.0	0.0	0.0	0.0	0.0	0.3229525	1.533635	2.177281	0.0	0.0	0.0	0.458552	0.0	0.0	2.12579	0.280452	0.688775	3.079089	2.120095	0.8078285000000001	0.424046	0.0	0.0
s_SUB_16_17	3.576549	1.452165	1.581944	3.911701	22.868642	6.57721	3.699197	0.415962	2.04716	10.523726	17.607965	0.44215	2.595726	1.038744	3.876749	5.142303	1.542654	0.853071	1.69178	7.076742	1.185162	1.826975	0.756765	2.289745	1.613433	3.154841	5.434226	0.864571	0.633913	1.060305	0.37483	2.039328	2.410866	0.954832	1.801742	4.431169	3.01334	2.394187	1.186156	1.672788	0.724517	1.158932	5.807904	3.954654	0.408472	9.481774	0.808269	1.181097	1.572197	4.833376	5.806976	0.90742	0.892454	4.623238	0.387814	2.238647	1.88481	7.929009	58.231932	9.403322	7.668263	1.61248	8.814893	4.352664	0.318032	3.176776
s_PL_8_29	3.40203	7.021844	8.428991	8.113909	0.0	0.051755	9.453567	0.7093525	0.334399	0.235148	0.062453	0.0	0.154274	0.046395	0.228347	0.091018	2.377099	0.0	0.0	1.7174200000000002	0.0	0.0	1.403014	0.841481	1.079147	0.912967	0.0	8.460986	1.783208	7.031316	1.0769035	1.469266	14.785531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.159039	3.2746495	0.0	0.0	0.061186	0.0	4.446435	0.0	0.033807	1.002936	1.282883	0.0	0.0	0.151853	2.970105	0.0	0.0	2.198949	0.741431	2.871554	1.244571	3.0495245	1.268862	4.793319	1.623368	0.630385
s_SUB_15_5	3.320634	16.639119	1.524621	11.54865	7.851687	12.352032	5.550329	11.109048	7.190524	37.504813	13.153991	14.196173	4.50891	10.25416	4.232099	4.551942	3.061558	3.301032	6.46621	9.897834	4.915813	6.072506	20.4582125	1.584011	4.30913	2.760435	4.943036	5.269334	1.181007	1.907717	0.426041	1.653441	2.462208	14.925504499999999	14.813256	7.231634	10.108564	6.165821	5.1007195	8.761796	6.781858	7.149543	7.269008	6.185698	4.645292	5.191646	8.379995	4.525361	8.704437	5.577545	4.781209	7.11475	7.780081	4.544245	3.869897	1.718434	4.527246	46.5411665	7.981124	14.527915	6.919733	5.442068	22.145238	5.090574	12.042877	8.619624
